id,headline,description,skills,skill_count,skills_len,skill_type,Note
94ca065f6edb4f80174b51ec4ec10f130946befb,P4 Sjuhärad söker sommarvikarier,"Nu söker vi dig som vill jobba på P4 Sjuhärad i sommar. Vi kan erbjuda dig en varierande sommar med spännande möten, högt tempo och möjlighet att avslöja viktiga nyheter. För att jobba här krävs att du har ett stort nyhetsdriv, är nyfiken, stresstålig och samhällsintresserad. Du är idérik och van vid att ta stort eget ansvar. Du vet vad som är en nyhet och hur man får publiken att vilja ta del av den. Vi bevakar ett område som består av åtta olika kommuner. Vårt löfte till publiken är att varje dag leverera de viktigaste nyheterna. På kanalen finns ett stort kunnande i ljudberättande och våra fräscha lokaler är centralt placerade i Borås. Vi söker deskreportrar, digitala redaktörer och reportrar inför sommaren 2024. Båda nås via växeln. SACO nås via **** ett fritt och demokratiskt samhälle behövs en oberoende och opartisk radio. Att jobba på Sveriges Radio innebär därför att du, oavsett roll, är en värdefull del av ett viktigt uppdrag. Med ljudet i fokus ger vi röst åt fler röster, delar starka berättelser och förmedlar verkligheten ur flera perspektiv. Vi värnar om ett hållbart arbetsliv där du som medarbetare är vår viktigaste tillgång. Därför är dina förutsättningar att utvecklas och lära nytt något vi prioriterar. Sveriges Radios fokus framåt är att bli ett lika självklart val digitalt som analogt genom innovativa ljudformat som tilltalar fler lyssnare.",nyfiken | stresstålig | idérik | van vid att ta stort eget ansvar,4,65,soft_skills_list,
fd749b65c11689057548eea59cfece86a623c3f8,Samhällsintresserad reporter till Dala-Demokraten,"Om oss Dala-Demokraten och dalademokraten.se är en nyhetsförmedlare för hela Dalarna. Vi kommer ut tre dagar i veckan på papper och som E-tidning. Vår sajt dalademokraten.se förmedlar opinionsjournalistik och länsnyheter - med inriktning på fördjupning och agendasättande reportage och serier. Vi söker nu en reporter till redaktionen i Falun. Om rollen:Som en av fem reportrar på Dala-Demokraten bevakar du hela Dalarna med snabbare nyheter, större grepp och agendasättande journalistik. Du gör längre reportage och skriver raka länsnyheter. Du jobbar främst mot våra digitala publiceringskanaler och brinner för att skruva på ämnesval, paketering och sätt att sprida dina artiklar för att få maximal läsning. Du är en naturlig del av att driva utvecklingen av hur Dala-Demokratens material syns och sprids i sociala medier och i lokalsamhället. Du tar stort eget ansvar och du gillar att jobba under tidspress och mot deadlines. Du kan hålla fler spår igång samtidigt med dagliga jobb och mer långsiktiga kartläggningar och serier. Dina främsta arbetsuppgifterna är: - Att självständigt jobba med att producera snabba nyheter, agendasättande grepp och fördjupningar från hela Dalarna - från idé till färdig artikel med text, rörlig bild, stillbilder och säljande rubriker. - Att följa data på hur dina publiceringar blir lästa och arbeta aktivt för att sprida dem i våra publiceringskanaler och på sociala medier. Kvalifikationer: - Vi söker dig med journalistisk utbildning på högskolenivå eller motsvarande. - Journalistisk erfarenhet. - Du har gedigen erfarenhet av att kunna fotografera samt hantering av kamerautrustning. - En god förmåga att hantera digitala publiceringar och sociala medier. - Ett intresse och förståelse för digital journalistik. - B-körkort. Övrig information:Tjänsten är en tillsvidareanställning. Placeringsort Falun med adress Zettergrens väg 7Hos Bonnier News får tillgång till förmåner som ett generöst friskvårdsbidrag på 5000 kr, rabatter, fri prenumeration på våra nyheter och extra ersättning vid föräldraledighet. Vi erbjuder även en bra pensionslösning inom ITP enligt vårt kollektivavtal. För att få reda på mer om vår rekryteringsprocess, klicka här! Våra journalister rapporterar, granskar och berättar om vår tids frågor. Vi inspirerar och skapar affärer genom möten, produkter och tjänster. Alla vi som jobbar här, från journalisten i norr till techutvecklaren i söder, bidrar med olika perspektiv för att vi ska kunna utföra vårt uppdrag och föra det fria ordet framåt. Tillsammans. Med varumärken som Dagens Nyheter, Expressen och Dagens industri når vi miljoner läsare och användare varje dag. Genom Bonnier News Locals många titlar har vi även ett stort lokalt engagemang över hela landet - från Sydsvenskan i Skåne till Östersunds-Posten i Jämtland. Förutom detta ger vi också ut branschspecifika tidningar såsom Dagens Media, Resumé, Dagens medicin och Fastighetsnytt, och även en rad livsstilsmagasin som Damernas Värld, Sköna Hem, Teknikens Värld och Allt om Mat. Vi har också en betydande logistik och distributionsverksamhet som vi samlar inom ramen för Bonway. Under 2024 kommer vi att nå närmare en tredjedel av alla hushåll i Sverige. Genom att ständigt driva den digitala utvecklingen framåt når vi hela tiden längre – som medarbetare hos oss kan du påverka riktningen. Vi strävar efter att hitta talangfulla medarbetare som vidgar våra perspektiv och hjälper oss att bidra till ett mer inkluderande samhälle. Vi hoppas att även du vill bidra till detta!",tar stort eget ansvar | självständigt,2,37,soft_skills_list,
07218d757bd17785cf06fde71670056d202417ee,Chefredaktör till Falköpings Tidning,"Nu söker vi dig som med läsarna i fokus vill ta ytterligare kliv med journalistiken i Falköpings Tidning. Din drivkraft är att nå ut brett - tack vare relevant och unikt innehåll. Om oss:Redaktionen består av fyra reportrar, en nyhetsredaktör och en deskredaktör förutom chefredaktör. Redaktionen ligger mitt i Falköping i helt nyrenoverade lokaler på klassisk adress. Bevakningsområdet är Falköpings kommun med Falköping som huvudort. FT kommer ut dygnet runt, sju dagar i veckan digitalt och i papper tre dagar i veckan. Om rollen:Som chefredaktör och ansvarig utgivare på Falköpings Tidning har du det strategiska ansvaret för att skapa engagerande innehåll som gör skillnad. Du förstår din publik och brinner för att nå nya målgrupper, allt för att prenumeranterna ska bli fler. Din roll blir avgörande i att leda och fortsätta vår digitala utveckling. Dina främsta arbetsuppgifterna är: - Leda Falköpings Tidnings redaktionella arbete. - Ansvarig utgivare och det övergripande långsiktiga ansvaret att driva lokal journalistik som attraherar brett och når nya läsare. - Ansiktet utåt för FT. - Ansvarig för arbetsplatsinformation. - Ansvarig för rekrytering. - Ansvarig för budget med fokus på lönsamhet och prenumerationstillväxt Vem är du?Vi söker dig med en gedigen publicistisk bakgrund och med vana att arbeta med utgivarfrågor. Du är mycket skicklig och erfaren inom lokal nyhetsjournalistik och kommersiellt driven. Som ledare är du närvarande, lyhörd och trivs med att arbeta nära redaktionen. Du entusiasmerar, skapar delaktighet, är tydlig och har erfarenhet av att leda andra. Som person har du lätt att se helhet och har analytisk förmåga. Kvalifikationer: - Journalistisk utbildning på högskolenivå eller motsvarande. - Publicistisk bakgrund med vana att arbeta med utgivarfrågor. - Erfarenhet av personalansvar och att leda och inspirera inom journalistik och digitala strategier. - Bred erfarenhet inom lokal nyhetsjournalistik. Övrig information:Tjänsten är en tillsvidareanställning med placering i Falköping. Tillträde enligt överenskommelse. Vi är en arbetsplats med den trygghet som väl utformade kollektivavtal innebär. Du får friskvårdsbidrag, rabatter och fri prenumeration på våra nyheter, extra ersättning vid föräldralön, pensionslösning inom ITP1. Vi är nyfikna på vem du är och ser fram emot din ansökan! Vill du veta mer gällande hur vår rekryteringsprocess ser ut kan du klicka här! Nyfiken på att höra mer om rollen? Lyssna på vårt poddavsnitt där två av Bonnier News Locals chefredaktörer berättar mer. Länk till avsnittet hittar du här! Som Nordens största medieföretag, med verksamhet i 13 länder, hjälper vi medborgare och organisationer att fungera i ett demokratiskt samhälle. Våra journalister rapporterar, granskar och berättar om vår tids frågor. Vi inspirerar och skapar affärer genom möten, produkter och tjänster. Alla vi som jobbar här, från journalisten i norr till techutvecklaren i söder, bidrar med olika perspektiv för att vi ska kunna utföra vårt uppdrag och föra det fria ordet framåt. Tillsammans. Med varumärken som Dagens Nyheter, Expressen och Dagens industri når vi miljoner läsare och användare varje dag. Genom Bonnier News Locals många titlar har vi även ett stort lokalt engagemang över hela landet - från Sydsvenskan i Skåne till Östersunds-Posten i Jämtland. Förutom detta ger vi också ut branschspecifika tidningar såsom Dagens Media, Resumé, Dagens medicin och Fastighetsnytt, och även en rad livsstilsmagasin som Damernas Värld, Sköna Hem, Teknikens Värld och Allt om Mat. Vi har också en betydande logistik och distributionsverksamhet som vi samlar inom ramen för Bonway. Under 2024 kommer vi att nå närmare en tredjedel av alla hushåll i Sverige. Genom att ständigt driva den digitala utvecklingen framåt når vi hela tiden längre – som medarbetare hos oss kan du påverka riktningen. Vi strävar efter att hitta talangfulla medarbetare som vidgar våra perspektiv och hjälper oss att bidra till ett mer inkluderande samhälle. Vi hoppas att även du vill bidra till detta!",Ansiktet utåt | närvarande | lyhörd | trivs med att arbeta nära redaktionen | entusiasmerar | skapar delaktighet | är tydlig | lätt att se helhet | har analytisk förmåga,9,169,soft_skills_list,
fd30f67579af38fbeffb56a2569732eb44282cba,Reporter till BT:s kultur- och nöjesavdelning,"Nu finns det chans till en tillsvidareanställning på Borås Tidning! Vi söker en reporter som i första hand jobbar med att ta fram innehåll som engagerar inom kultur- och nöjesområdet i Sjuhärad. Du som söker har goda kunskaper om vad som driver läsning digitalt, du är driven, idérik och har förmåga och viljan att söka starka berättelser. Du tar ansvar och vet hur du ska presentera journalistiken för att den ska nå ut till så många som möjligt. Självklart har du goda kunskaper inom kultur- och nöjesområdet. Lokalkännedom är meriterande. Du jobbar dagtid, men helgtjänstgöring kan också förekomma. Sök tjänsten senast 13 oktober. Tillträde är 18 november eller så snart som det är möjligt. Vi undanber oss vänligt alla erbjudanden om annonserings- och rekryteringshjälp i samband med denna annons.",driven | idérik | tar ansvar,3,28,soft_skills_list,
8012e2334070b814b3375b58d9d41defc0ac0bdf,Kan du finska och vill du bli journalist? Sök då till SVT:s aspirantprogram,"Vad vi erbjuder dig: Du som är nyhetsintresserad har nu chansen att lära dig journalistyrket av de allra bästa i branschen. Vill du arbeta med att ta fram viktiga nyheter och bli bäst på nyhetsvideo? Då ska du söka till SVT:s aspirantprogram som startar i mitten av november och pågår till juni 2025. SVT:s ambition är att göra dig till journalist. Din ambition är att bli reporter på finskspråkiga nyhetsredaktionen. Vem vi tror att du är: Vi söker dig som söker har driv, stort samhällsintresse, arbetslivserfarenhet och/eller akademiska ämneskunskaper. Du kan både tala och skriva finska och svenska på en nivå som du kan använda dig av i arbetet. Vidare hoppas vi att du kan bidra med nya perspektiv, kompetenser och nätverk. Meriterande kompetenser: Stort intresse av frågor som berör den sverigefinska minoriteten Kunskaper och nyfikenheten på den unga publiken Under programmet får du lära dig journalistikens ABC genom olika kursmoment som leds av kunniga branschkollegor med lång och bred erfarenhet. Under praktiken kommer du främst att producera innehåll till SVT:s digitala plattformar men även till SVT:s nyhetssändningar. När programmet är avslutat har du kompetens och erfarenheter som ger dig goda möjligheter att söka ett journalistjobb. Om Aspirantprogrammet: Programmet erbjuder teori och praktik med lön, där första delen av programmet är utbildning och senare del praktik. Intern utbildning, som i huvudsak sker digitalt Två veckor av utbildningen är förlagd i Stockholm Lag och rätt för journalister, 7,5 hp på Mittuniversitet, distansundervisning Heltidsstudier/praktik Avtalsenlig lön under hela perioden av aspirantprogrammet SVT Uutisets redaktion är i Stockholm där deltagaren i aspirantprogrammet också gör sin praktik. Viktiga datum framöver: 22 september är sista ansökningsdag. I den här rekryteringsprocessen använder vi oss av urvalsfrågor och CV i stället för att be om personligt brev. Det gör vi för att säkerställa att rekryteringen blir kompetensbaserad och effektiv och att vi får samma viktiga information av alla kandidater. 16 september har vi ett informationstillfälle om aspirantprogrammet. Du gör din anmälan här, så översänder vi en länk: **** 3 oktober - digital rekryteringsdag som man blir kallad till. Tidsåtgång cirka en timme per person. Aspirantprogrammet pågår från 18 november 2024 till 8 juni 2025 och omfattar heltid. Varmt välkommen med din ansökan!",har driv,1,8,soft_skills_list,
9fc49e24b0a7b59b614aea79f8bbdeec987bac07,Sommarjobba på Piteå-Tidningen!,"Piteå-Tidningen är det dominerande nyhetsmediet i Pite Älvdal. Vi bevakar Piteå, Älvsbyn, Arjeplog och Arvidsjaur. Ett sommarvikariat på vår centralredaktion i Piteå erbjuder varierade uppdrag, en chans att vara kreativ med egna idéer och en plats i händelsernas centrum. I rollen som reporter får du chansen att vara med och sprida kunskap, information och granska samhällsviktiga frågor som våra läsare får ta del av. I rollen kommer du arbeta brett som nyhetsjournalist. Vi söker också reportrar med sportkompetens som är redo att bevaka allt mellan fotboll, löpning och personliga livsöden kopplat till sportens värld. Som reporter är din huvudsakliga arbetsuppgift att komma med idéer, skriva artiklar och reportage samt ta bilder till dessa. Du får också liverapportera och filma samt klippa rörligt material till vår sajt och sociala medier. Vi arbetar med digitalt fokus med tydliga mål där läsarna alltid står i centrum och därför ser vi gärna att du är vass på att paketera ditt eget material. Vi erbjuder dig ett självständigt arbete och värderar ett eget idéarbete högt. Vi söker dig som har ett stort engagemang och intresse för den lokala journalistiken och brinner för att få berätta om det som berör människors vardag. Du är nyfiken, flexibel, kan sätta dig in i nya frågor och jobbar aktivt för att dina publiceringar ska fånga läsarnas intresse.Du är kreativ och kommer med egna idéer och du är stilistiskt skicklig. Du har god förmåga att knyta kontakter och skapa förtroende för såväl intervjupersoner som våra läsare. Vikariaten kan innebära arbetstid både dagtid, kvällar och helger B-körkort är ett krav då det förekommer bilkörning i tjänsten. Vi är en värderingsstyrd koncern som eftersträvar jämställdhet och mångfald och värdesätter därför sökande med olika bakgrund och erfarenheter. Urval och intervjuer sker löpande och tjänsten kan tillsättas innan sista ansökningsdag. Kärnan i vår verksamhet är en fri och oberoende journalistik som skapar lokal samhällsnytta och värnar demokrati. Vi levererar lokala nyheter idag för ett bättre samhälle imorgon. Vårt bolag består har två delar; vår redaktionella verksamhet och vår kommersiella säljorganisation. Den gemensamma grunden är vår lokalkännedom. NTM Media ägs av NTM, en stiftelseägd koncern med hjärtat i den lokala journalistiken. Vi har inga kortsiktiga avkastningskrav, vilket gör att vi kan agera långsiktigt med främsta syfte att bedriva publicistisk verksamhet. Läs mer om vår koncern på ntm.se. Vi har höga ambitioner i vårt dagliga arbete och som arbetsgivare. Vi arbetar aktivt med vår arbetsmiljö, kompetens och ledarskap för att skapa en välmående verksamhet. Vi värdesätter mångfald och utvecklas genom att ta vara på våra medarbetares skilda erfarenheter och perspektiv, men vi samlas under en gemensam värdegrund: Vi är lyhörda, målinriktade och nyfikna och därför snabba till förändring. Vi har en positiv anda och vi är förlåtande, toleranta och inkluderande",nyfiken | flexibel | kreativ | kommer med egna idéer,4,52,soft_skills_list,
9f2efd1c846d255292c74ce3149eb8fad3141f8d,Jobba som kultur- och nöjesreporter på NSD!,"Kultur- och nöjesreporter sökes NSD söker en reporter som brinner för kultur och nöje och för att berätta om det som sker inom denna värld för våra läsare i Norrbotten. Vi söker en journalist som är pigg på att jaga nyheter och söka starka berättelser, och som är lika bekväm med att ge sig ut i folkvimlet vid evenemang. Vi försöker hitta historierna bakom scenen och vara bäst på att skildra kulturens roll i samhället, samt berätta om människorna i det lokala nöjeslivet. Om rollen I rollen som kultur- och nöjesreporter är du en del i NSD:s team med reportrar på olika orter runt om i Norrbotten. Ditt uppdrag är att berätta om vad som händer inom kultur och nöje genom att hitta nyheter, bevaka konserter, föreställningar och folkfester, göra intervjuer med utövare så väl som publik, skriva reportage, filma, fota, jobba med sociala medier och sända live. För att trivas i rollen behöver du vara genuint intresserad av människor, kreativ, nyfiken och ha viljan att berätta om det som intresserar läsarna. Du är beredd att ge det lilla extra för att en publicering ska bli så bra som möjligt och bör vara bekväm med i att synas i spalterna. Berätta ska du kunna göra genom text, bild, ljud eller video, beroende på tillfälle. Och beredd på att prova nya arbetssätt i takt med att tekniken utvecklas. Redaktionen jobbar målstyrt för att uppnå en jämställd rapportering och att nå ut till en bred målgrupp. Våra läsare är våra uppdragsgivare och vi sätter stor vikt vid analysen kring vad läsarna vill ha. Som reporter förväntas du jobba med dessa mål och bidra med egna idéer och engagemang. Vad vi kan erbjuda Bli en del av ett team på vår roliga arbetsplats med trevliga kollegor och utmanade arbetsuppgifter! Ingen dag är den andra lik. NSD är en del av NTM och vår vision är att vara först med nyheter och ha de bästa uppföljningarna, att göra journalistik som gör avtryck och varje dag fånga upp och beskriva vad som händer i vårt län. Om anställningen Krav: Journalistutbildning eller motsvarande erfarenhet, b-körkort Tillsvidareanställning med flexibel start. Arbete på kvällar och helger ingår. Vi intervjuar löpande och kan komma att tillsätta tjänsten innan ansökningstiden är slut. Välkommen med din ansökan senast den 11 februari. NTM är en av Sveriges största koncerner för lokal media, en stiftelseägd koncern med hjärtat i den lokala journalistiken. Vi har medarbetare på lokal marknad från Småland till Norrbotten. Våra medierådgivare och reklambyrån Fluid hjälper företag med kampanjer, innehåll och strategi. Flertalet av våra egna tidningar trycks hos Pressgrannar och Tryck i Norr, och delas ut av vårt distributionsbolag Svensk Hemleverans, som också erbjuder morgonpigga hemleveranser för både brev och paket, tex från vår egen e-handel. Vi har höga ambitioner i vårt dagliga arbete och som arbetsgivare. Vi arbetar aktivt med vår arbetsmiljö, kompetens och ledarskap för att skapa en välmående verksamhet. Vi värdesätter mångfald och utvecklas genom att ta vara på våra medarbetares skilda erfarenheter och perspektiv, men vi samlas under en gemensam värdegrund: Vi är lyhörda, målinriktade och nyfikna och därför snabba till förändring. Vi har en positiv anda och vi är förlåtande, toleranta och inkluderande.",är lika bekväm med att ge sig ut i folkvimlet vid evenemang | genuint intresserad av människor | kreativ | nyfiken | vara bekväm med i att synas i spalterna | beredd på att prova nya arbetssätt i takt med att tekniken utvecklas | bidra med egna idéer och engagemang | lyhörda | målinriktade | nyfikna | snabba till förändring | har en positiv anda | förlåtande | toleranta | inkluderande,15,387,soft_skills_list,
a2a9f3f15e0b068314b12017d55262f8c1170c21,Sommarjobba på Vimmerby Tidning!,"Vill du utvecklas som journalist i sommar? Då är Vimmerby Tidning platsen för dig! Här jobbar vi i ett högt tempo för att varje dag skapa en nyhetsledande, nyskapande bevakning av Vimmerby och Hultsfred. Du erbjuds att arbeta i en kreativ miljö och vara med och granska samhällsviktiga frågor och fånga upp lokala snackisar. Hos oss får alla testa på det mesta - och det är lätt att utvecklas som journalist. Vi sätter alltid läsaren, tittaren eller lyssnaren först och utgår alltid från vilka problem och utmaningar vi kan hjälpa till att lösa. Som vikarie hos oss blir du en del av laget från dag ett och får vara med att skapa journalistik om vårt närområde. Du kommer att få ett gäng engagerade, duktiga och hjälpsamma kollegor som kan lära dig mycket. Är du en person som gillar tempo, har idéer och vill vara med att driva och utveckla journalistiken så kommer du att trivas hos oss!Vimmerby är en riktig sommarstad där invånarantalet ökar drastiskt över sommaren. Det är något man vill uppleva! Vi söker: Reportrar Vi söker reportrar för både nyhetsbevakning och sportbevakning. Som reporter är du duktig på att förstå vad som är grejen med en nyhet. Du hittar vinkeln, tar bilder, filmar och skriver på ett intressant och begripligt sätt. Du har en god språkkänsla, är noggrann och vill bevaka samhället runtomkring dig. Du är intresserad och engagerad och bidrar till helheten. När du får chansen har du ofta egna idéer om vad vi borde bevaka samt hur. Vi söker dig som: - Har ett engagemang för journalistik och en vilja att förmedla nyheter som hjälper publiken i vardagen. - Gillar att vara först med en nyhet och att förmedla nyheter i högt tempo. - Trivs med en händelsestyrd vardag där arbetsuppgifter kan komma att prioriteras om utifrån nyhetsläget. - Är nyfiken, villig att lära dig nya saker och snabb till förändring. - Har god språkkänsla, kan förstå vinkeln och förmedla en rak nyhet i text. - Har grundläggande kunskap i foto och film (med mobil och/eller systemkamera). - Har kunskaper inom journalistik såsom intervjuteknik, research, informationsinhämtning, källkritik och paketering av nyheter. - Gärna har eller studerar en journalistutbildning eller motsvarande, eller har motsvarande arbetslivserfarenhet. Vikariaten kan innebära arbetstid både dagtid, kvällar och helger B-körkort är ett krav då det förekommer bilkörning i tjänsten. Vi är en värderingsstyrd koncern som eftersträvar jämställdhet och mångfald och värdesätter därför sökande med olika bakgrund och erfarenheter. Urval och intervjuer sker löpande och tjänsten kan tillsättas innan sista ansökningsdag. Kärnan i vår verksamhet är en fri och oberoende journalistik som skapar lokal samhällsnytta och värnar demokrati. Vi levererar lokala nyheter idag för ett bättre samhälle imorgon. Vårt bolag består har två delar; vår redaktionella verksamhet och vår kommersiella säljorganisation. Den gemensamma grunden är vår lokalkännedom. NTM Media ägs av NTM, en stiftelseägd koncern med hjärtat i den lokala journalistiken. Vi har inga kortsiktiga avkastningskrav, vilket gör att vi kan agera långsiktigt med främsta syfte att bedriva publicistisk verksamhet. Läs mer om vår koncern på ntm.se. Vi har höga ambitioner i vårt dagliga arbete och som arbetsgivare. Vi arbetar aktivt med vår arbetsmiljö, kompetens och ledarskap för att skapa en välmående verksamhet. Vi värdesätter mångfald och utvecklas genom att ta vara på våra medarbetares skilda erfarenheter och perspektiv, men vi samlas under en gemensam värdegrund: Vi är lyhörda, målinriktade och nyfikna och därför snabba till förändring. Vi har en positiv anda och vi är förlåtande, toleranta och inkluderande",noggrann | stort samhällsintresse | vill bevaka samhället runtomkring dig | intresserad och engagerad och bidrar till helheten | snabb till förändring | gillar tempo | har idéer | vill vara med att driva och utveckla journalistiken | gillar högt tempo | trivs med en händelsestyrd vardag där arbetsuppgifter kan komma att prioriteras om utifrån nyhetsläget | nyfiken | villig att lära dig nya saker | snabb till förändring | gillar att vara först med en nyhet och att förmedla nyheter i högt tempo | Har ett engagemang för journalistik och en vilja att förmedla nyheter som hjälper publiken i vardagen,15,601,soft_skills_list,
f103db6bc38c52e3b5e4b42ad6b7dcbf7e9fd5fa,Reporter till Värnamo Nyheters redaktion i Gislaved (vikariat),"Vill du jobba på en vass nyhetsredaktion?Värnamo Nyheter söker en reporter som delar vår ambition att leverera lokal journalistik i toppklass. Mitt i Gnosjöandans hjärta får du chansen att bevaka lokala nyhetshändelser, granska makten samt skriva om ett rikt företags- och föreningsliv. Vi vill göra journalistik som engagerar, inspirerar och väcker känslor. Om oss:Värnamo Nyheter är en nyhetstidning som grundades 1930. Vi är Finnvedens ledande nyhetskanal och bevakar kommunerna Värnamo, Gislaved, Gnosjö och Vaggeryd. Vår huvudredaktion är placerad i Värnamo, men vi har även redaktioner i Gislaved och Gnosjö. Vi har fullt digitalt fokus, varje dag, dygnet runt, men kommer också ut som papperstidning tre dagar i veckan, tisdag, torsdag och lördag. Om rollen:Vi söker en reporter med höga ambitioner och skarp nyhetsnäsa. Vi arbetar mot tydliga mål och att jobba med lokal journalistik är ett viktigt demokratiskt uppdrag som vi tar på allvar. Att ha kul på jobbet är också viktigt för oss på Värnamo Nyheter. Kommunal bevakning, krim, berättande reportage, fördjupande journalistik, livesändningar…du ska kunna se grejen både i det stora och det lilla. Vi utvecklar ständigt vår journalistik och hur vi når våra läsare och tittare. Via text, ljud, bild och video förmedlar du snabb och korrekt information som engagerar. Du har känsla för vad som trendar och är heta samtalsämnen - både på stan och i sociala medier. Tjänsten har ett rullande schema som skiftar mellan dagtid måndag-fredag och arbete kväll och helg. Dina främsta arbetsuppgifter är: - Du arbetar med nyhetsbevakning inom Värnamo Nyheters spridningsområde, med huvudfokus på Gislaveds kommun. - Med noggrannhet, ett bra språk och journalistiskt omdöme levererar du material, (artiklar, reportage, bild, video och ljud) till samtliga kanaler. - Du behöver vara bekväm med att direktrapportera och livesända och att stå både framför och bakom kameran. Vem är du? - För att trivas hos oss och lyckas i din roll behöver du vara en initiativrik person som kan organisera och strukturera ditt arbete självständigt. Samtidigt som du ska vara en lagspelare i vårt team. - Du behöver klara av att arbeta under tidspress, vara driven och ha en förmåga att bygga starka relationer samt skapa förtroende hos både intervjupersoner och läsare. - Du behöver vara orädd och tempostark. Våga ställa tuffa frågor och snabbt kunna växla mellan olika typer av jobb. Kvalifikationer: - Journalistiskt utbildning eller motsvarande. - Erfarenhet av arbete på en nyhetsredaktion. - Stilistiskt skicklig skribent. - Erfarenhet av att publicera nyheter i text, bild, ljud, rörligt samt att direktrapportera. - Kunskap om den journalistiska yrkesetiken och grundlagsfästa begreppen inom medieområdet. - Förmåga att arbeta under tidspress och med deadlines. - B-körkort är ett krav. Tjänsten är placerad på Värnamo Nyheters redaktion på Köpmangatan 1 B i Gislaved. Vi är en arbetsplats med den trygghet som väl utformade kollektivavtal innebär. Du får friskvårdsbidrag, rabatter och fri prenumeration på våra nyheter, extra ersättning vid föräldralön, pensionslösning inom ITP1 men framför allt en inspirerande arbetsmiljö med fantastiska kollegor! Vi är nyfikna på vem du är och ser fram emot din ansökan!. Vill du veta mer gällande hur vår rekryteringsprocess ser ut kan du klicka här! Våra journalister rapporterar, granskar och berättar om vår tids frågor. Vi inspirerar och skapar affärer genom möten, produkter och tjänster. Alla vi som jobbar här, från journalisten i norr till techutvecklaren i söder, bidrar med olika perspektiv för att vi ska kunna utföra vårt uppdrag och föra det fria ordet framåt. Tillsammans. Med varumärken som Dagens Nyheter, Expressen och Dagens industri når vi miljoner läsare och användare varje dag. Genom Bonnier News Locals många titlar har vi även ett stort lokalt engagemang över hela landet - från Sydsvenskan i Skåne till Östersunds-Posten i Jämtland. Förutom detta ger vi också ut branschspecifika tidningar såsom Dagens Media, Resumé, Dagens medicin och Fastighetsnytt, och även en rad livsstilsmagasin som Damernas Värld, Sköna Hem, Teknikens Värld och Allt om Mat. Vi har också en betydande logistik och distributionsverksamhet som vi samlar inom ramen för Bonway. Under 2024 kommer vi att nå närmare en tredjedel av alla hushåll i Sverige. Genom att ständigt driva den digitala utvecklingen framåt når vi hela tiden längre – som medarbetare hos oss kan du påverka riktningen. Vi strävar efter att hitta talangfulla medarbetare som vidgar våra perspektiv och hjälper oss att bidra till ett mer inkluderande samhälle. Vi hoppas att även du vill bidra till detta!",höga ambitioner | ha kul på jobbet | noggrannhet | initiativrik person som kan organisera och strukturera ditt arbete självständigt | en lagspelare i vårt team | behöver klara av att arbeta under tidspress | vara driven och orädd | tempostark | Våga ställa tuffa frågor,9,269,soft_skills_list,
3367ecc578e716d3a58c4d81c4dd979089d6ff5f,SVT Nyheter Väst söker reporter till Uddevalla,"Vad vi erbjuder dig: På SVT Nyheter Väst vill vi göra skillnad. Genom vass och relevant journalistik ska vi beröra och intressera nästan två miljoner människor i Västra Götaland. Vi gör det genom att göra agendasättande journalistik och rapportera om händelser som sker här och nu. Vi har ett tydligt onlinefokus mot berättande i rörlig bild. Nu söker vi en nyhetsreporter som kan ta sig an alla ämnen, har egna idéer, slutföra och hålla deadline, och har en god förståelse för berättande i rörlig bild online. Vi är 30 medarbetare på SVT Nyheter Väst. Vi har redaktionslokaler i Göteborg, Angered, Borås, Uddevalla, Skara och Åmål. Den här tjänsten är placerad på vår redaktion i Uddevalla där ni är två medarbetare. Vem vi tror att du är: Du är en social och nyfiken person som är duktig på att hitta nyheter som är relevanta för unga vuxna, en målgrupp som vi idag jobbar hårt för att nå ut till. Du är självgående med ett stort eget driv och förmåga att sätta nyheter i ett sammanhang. Du växlar gärna mellan att jobba med planerad journalistik och snabba nyhetshändelser. Du håller en hög kvalitet på dina jobb och är publicistiskt medveten. Vi söker dig som har: Journalistutbildning, eller motsvarande erfarenhet. Tidigare erfarenhet av journalistiskt arbete. God lokalkännedom och nätverk i området B-körkort. Meriterande: Erfarenhet av rörligt bildberättande och redigering är meriterande. Språkkunskaper utöver svenska och engelska är meriterande. Vad den här tjänsten innebär: Att bevaka och granska det som händer i Uddevalla, Trollhättan, Vänersborg, övriga Bohuslän, och delar av Dalsland. Som reporter producerar du självständigt lokal nyhetsvideo och texter, från idé till färdigt innehåll. I rollen ingår att fotografera, redigera, skriva och publicera på alla plattformar. Hur du ansöker: I den här rekryteringen använder vi oss av urvalsfrågor och CV i stället för att be om personligt brev. Det gör vi för att säkerställa att rekryteringen blir kompetensbaserad och effektiv och att vi får samma viktiga information av alla kandidater. Övrigt: Anställningen är tillsvidaretjänst på heltid. Vi har sex månaders provanställning. Vi ser fram emot din ansökan senast den 30/9. Men vi gör intervjuer löpande, så vänta inte med att skicka in din ansökan. Varmt välkommen med din ansökan!",har egna idéer | en social och nyfiken person | självgående | ett stort eget driv,4,81,soft_skills_list,
