id,label_type,p1_count,p2_count,exact_cov_p1,exact_cov_p2,exact_ratio_p1,exact_ratio_p2,bm25_cov_p1,bm25_cov_p2,bm25_ratio_p1,bm25_ratio_p2,embed_cov_p1,embed_cov_p2,embed_ratio_p1,embed_ratio_p2,hybrid_cov_p1,hybrid_cov_p2,hybrid_ratio_p1,hybrid_ratio_p2,p1_merge_exact,p2_merge_exact,p1_merge_count_exact,p2_merge_count_exact,overlap_merge_count_exact,ratio_p1_merge_exact,ratio_p2_merge_exact,p1_merge_bm25,p2_merge_bm25,p1_merge_count_bm25,p2_merge_count_bm25,overlap_merge_count_bm25,ratio_p1_merge_bm25,ratio_p2_merge_bm25,p1_merge_embed,p2_merge_embed,p1_merge_count_embed,p2_merge_count_embed,overlap_merge_count_embed,ratio_p1_merge_embed,ratio_p2_merge_embed,p1_merge_hybrid,p2_merge_hybrid,p1_merge_count_hybrid,p2_merge_count_hybrid,overlap_merge_count_hybrid,ratio_p1_merge_hybrid,ratio_p2_merge_hybrid,p1_skills,p2_skills
bcc6a99de69919e6579626549d83bafa32c20753,distinct_skills,5,4,1,1,0.2,0.25,3,3,0.6,0.75,4,4,0.8,1.0,4,4,0.8,1.0,"""[arbeta med traditionell sportjournalistik i form av matchreferat | resultatbaserade artiklar och liverapportering i textform] | livesport | drivs av att ge ett bredare perspektiv på sport | arbetat mot elitfotboll ""","drivs av att ge ett bredare perspektiv på sport | ""arbetat mot elitfotboll | sänder mycket livesport | traditionell sportjournalistik i form av matchreferat""",5,4,1,0.2,0.25,"""[arbeta med traditionell sportjournalistik i form av matchreferat | resultatbaserade artiklar och liverapportering i textform] | livesport | drivs av att ge ett bredare perspektiv på sport | arbetat mot elitfotboll ""","traditionell sportjournalistik i form av matchreferat"" | drivs av att ge ett bredare perspektiv på sport | ""arbetat mot elitfotboll | sänder mycket livesport",5,4,3,0.6,0.75,"""[arbeta med traditionell sportjournalistik i form av matchreferat | resultatbaserade artiklar och liverapportering i textform] | livesport | drivs av att ge ett bredare perspektiv på sport | arbetat mot elitfotboll ""","traditionell sportjournalistik i form av matchreferat"" | sänder mycket livesport | drivs av att ge ett bredare perspektiv på sport | ""arbetat mot elitfotboll",5,4,4,0.8,1.0,"""[arbeta med traditionell sportjournalistik i form av matchreferat | resultatbaserade artiklar och liverapportering i textform] | livesport | drivs av att ge ett bredare perspektiv på sport | arbetat mot elitfotboll ""","traditionell sportjournalistik i form av matchreferat"" | sänder mycket livesport | drivs av att ge ett bredare perspektiv på sport | ""arbetat mot elitfotboll",5,4,4,0.8,1.0,"""[arbeta med traditionell sportjournalistik i form av matchreferat | resultatbaserade artiklar och liverapportering i textform] | livesport | drivs av att ge ett bredare perspektiv på sport | arbetat mot elitfotboll ""","""arbetat mot elitfotboll | drivs av att ge ett bredare perspektiv på sport | sänder mycket livesport | traditionell sportjournalistik i form av matchreferat"""
9807946aa72842899f9c9b89e53b428202fc4e99,distinct_skills,2,2,1,1,0.5,0.5,2,2,1.0,1.0,2,2,1.0,1.0,2,2,1.0,1.0,"""har förmåga att välja ut ledarmaterial som passar en frisinnad liberal tidning i norra Västerbotten | ansvarar du för publicering av läsargenererat innehåll (exempelvis dödsrunor där du förväntas ha en bra dialog med anhöriga)""","""har förmåga att välja ut ledarmaterial som passar en frisinnad liberal tidning i norra Västerbotten | ansvarar du för publicering av läsargenererat innehåll (exempelvis dödsrunor där du förväntas ha en bra dialog med anhöriga) """,2,2,1,0.5,0.5,"""har förmåga att välja ut ledarmaterial som passar en frisinnad liberal tidning i norra Västerbotten | ansvarar du för publicering av läsargenererat innehåll (exempelvis dödsrunor där du förväntas ha en bra dialog med anhöriga)""","""har förmåga att välja ut ledarmaterial som passar en frisinnad liberal tidning i norra Västerbotten | ansvarar du för publicering av läsargenererat innehåll (exempelvis dödsrunor där du förväntas ha en bra dialog med anhöriga) """,2,2,2,1.0,1.0,"""har förmåga att välja ut ledarmaterial som passar en frisinnad liberal tidning i norra Västerbotten | ansvarar du för publicering av läsargenererat innehåll (exempelvis dödsrunor där du förväntas ha en bra dialog med anhöriga)""","""har förmåga att välja ut ledarmaterial som passar en frisinnad liberal tidning i norra Västerbotten | ansvarar du för publicering av läsargenererat innehåll (exempelvis dödsrunor där du förväntas ha en bra dialog med anhöriga) """,2,2,2,1.0,1.0,"""har förmåga att välja ut ledarmaterial som passar en frisinnad liberal tidning i norra Västerbotten | ansvarar du för publicering av läsargenererat innehåll (exempelvis dödsrunor där du förväntas ha en bra dialog med anhöriga)""","""har förmåga att välja ut ledarmaterial som passar en frisinnad liberal tidning i norra Västerbotten | ansvarar du för publicering av läsargenererat innehåll (exempelvis dödsrunor där du förväntas ha en bra dialog med anhöriga) """,2,2,2,1.0,1.0,"""har förmåga att välja ut ledarmaterial som passar en frisinnad liberal tidning i norra Västerbotten | ansvarar du för publicering av läsargenererat innehåll (exempelvis dödsrunor där du förväntas ha en bra dialog med anhöriga)""","""har förmåga att välja ut ledarmaterial som passar en frisinnad liberal tidning i norra Västerbotten | ansvarar du för publicering av läsargenererat innehåll (exempelvis dödsrunor där du förväntas ha en bra dialog med anhöriga) """
483793cabe956406ee235987240a50a56d63103e,distinct_skills,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
aaa43a27ba2a8be6a06da1d46cce8993faca585b,distinct_skills,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
64c8e5daf0015b3b9a9c238fb4416bbe375019af,distinct_skills,2,1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,1.0,1.0,"""ansvarig utgivare | personal och budgetansvar""",ansvarig utgivare och har personal och budgetansvar för din grupp,2,1,0,0.0,0.0,"""ansvarig utgivare | personal och budgetansvar""",ansvarig utgivare och har personal och budgetansvar för din grupp,2,1,0,0.0,0.0,"""ansvarig utgivare | personal och budgetansvar""",ansvarig utgivare och har personal och budgetansvar för din grupp,2,1,0,0.0,0.0,"""ansvarig utgivare + personal och budgetansvar""",ansvarig utgivare och har personal och budgetansvar för din grupp,1,1,1,1.0,1.0,"""ansvarig utgivare | personal och budgetansvar""",ansvarig utgivare och har personal och budgetansvar för din grupp
47d51c4bc88cfa80dea1d0290673efbe93b50051,distinct_skills,4,3,0,0,0.0,0.0,4,3,1.0,1.0,3,3,0.75,1.0,3,3,0.75,1.0,"""bidrar med opinionsbildning inom aktuella och för läsarna intressanta ämnen | ett starkt socialdemokratiskt patos | [prioritera den lokala politiken och lokala aktuella ämnen | men även utblickar internationellt och mot rikspolitiken förekommer när det engagerar NSD:s läsare]""","""ett starkt socialdemokratiskt patos | prioritera den lokala politiken och lokala aktuella ämnen | utblickar internationellt och mot rikspolitiken förekommer när det engagerar NSD:s läsare""",4,3,0,0.0,0.0,"""bidrar med opinionsbildning inom aktuella och för läsarna intressanta ämnen + [prioritera den lokala politiken och lokala aktuella ämnen | ett starkt socialdemokratiskt patos | men även utblickar internationellt och mot rikspolitiken förekommer när det engagerar NSD:s läsare]""","prioritera den lokala politiken och lokala aktuella ämnen | ""ett starkt socialdemokratiskt patos | utblickar internationellt och mot rikspolitiken förekommer när det engagerar NSD:s läsare""",3,3,3,1.0,1.0,"""bidrar med opinionsbildning inom aktuella och för läsarna intressanta ämnen | ett starkt socialdemokratiskt patos | [prioritera den lokala politiken och lokala aktuella ämnen | men även utblickar internationellt och mot rikspolitiken förekommer när det engagerar NSD:s läsare]""","""ett starkt socialdemokratiskt patos | prioritera den lokala politiken och lokala aktuella ämnen | utblickar internationellt och mot rikspolitiken förekommer när det engagerar NSD:s läsare""",4,3,3,0.75,1.0,"""bidrar med opinionsbildning inom aktuella och för läsarna intressanta ämnen | ett starkt socialdemokratiskt patos | [prioritera den lokala politiken och lokala aktuella ämnen | men även utblickar internationellt och mot rikspolitiken förekommer när det engagerar NSD:s läsare]""","""ett starkt socialdemokratiskt patos | prioritera den lokala politiken och lokala aktuella ämnen | utblickar internationellt och mot rikspolitiken förekommer när det engagerar NSD:s läsare""",4,3,3,0.75,1.0,"""bidrar med opinionsbildning inom aktuella och för läsarna intressanta ämnen | ett starkt socialdemokratiskt patos | [prioritera den lokala politiken och lokala aktuella ämnen | men även utblickar internationellt och mot rikspolitiken förekommer när det engagerar NSD:s läsare]""","""ett starkt socialdemokratiskt patos | prioritera den lokala politiken och lokala aktuella ämnen | utblickar internationellt och mot rikspolitiken förekommer när det engagerar NSD:s läsare"""
94ca065f6edb4f80174b51ec4ec10f130946befb,distinct_skills,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
d6cbc9e59c8f3f9fd2ab31b191dffb802e1cf150,distinct_skills,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
1fef1456bef29fca405ca2806ff5c7939c9d5637,distinct_skills,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
9f2efd1c846d255292c74ce3149eb8fad3141f8d,distinct_skills,1,2,0,0,0.0,0.0,1,2,1.0,1.0,1,2,1.0,1.0,1,2,1.0,1.0,[brinner för kultur och nöje och för att berätta om det som sker inom denna värld för våra läsare i Norrbotten],"""brinner för kultur och nöje | berätta om det som sker inom denna värld för våra läsare i Norrbotten""",1,2,0,0.0,0.0,[brinner för kultur och nöje och för att berätta om det som sker inom denna värld för våra läsare i Norrbotten],"""brinner för kultur och nöje + berätta om det som sker inom denna värld för våra läsare i Norrbotten""",1,1,1,1.0,1.0,[brinner för kultur och nöje och för att berätta om det som sker inom denna värld för våra läsare i Norrbotten],"""brinner för kultur och nöje + berätta om det som sker inom denna värld för våra läsare i Norrbotten""",1,1,1,1.0,1.0,[brinner för kultur och nöje och för att berätta om det som sker inom denna värld för våra läsare i Norrbotten],"""brinner för kultur och nöje + berätta om det som sker inom denna värld för våra läsare i Norrbotten""",1,1,1,1.0,1.0,[brinner för kultur och nöje och för att berätta om det som sker inom denna värld för våra läsare i Norrbotten],"""brinner för kultur och nöje | berätta om det som sker inom denna värld för våra läsare i Norrbotten"""
0ede2129051621fa21822f7abdd06aec8342ea9a,distinct_skills,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
6b83ab8ba91864ede6b350b2e40cd176cb174dc5,distinct_skills,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
00f6e3734244b99b0d152c19d534d45b25833c1b,distinct_skills,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
0fc20970a707e67414f377a9f8342b13af0f02c5,distinct_skills,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
da5e623b07c9b7454394874da4d8acf0fdf17bd2,distinct_skills,1,2,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,0.5,sportkompetens,"""reportrar med sportkompetens | bevaka allt från speedway till fotboll""",1,2,0,0.0,0.0,sportkompetens,"""reportrar med sportkompetens | bevaka allt från speedway till fotboll""",1,2,0,0.0,0.0,sportkompetens,"""reportrar med sportkompetens | bevaka allt från speedway till fotboll""",1,2,0,0.0,0.0,sportkompetens,"""reportrar med sportkompetens | bevaka allt från speedway till fotboll""",1,2,1,1.0,0.5,sportkompetens,"""reportrar med sportkompetens | bevaka allt från speedway till fotboll"""
aca921450f433131b7be8b14d317d87a1d427237,distinct_skills,1,1,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,hantera olika CMS och adserver funktioner,hantera olika CMS och adserver funktioner,1,1,1,1.0,1.0,hantera olika CMS och adserver funktioner,hantera olika CMS och adserver funktioner,1,1,1,1.0,1.0,hantera olika CMS och adserver funktioner,hantera olika CMS och adserver funktioner,1,1,1,1.0,1.0,hantera olika CMS och adserver funktioner,hantera olika CMS och adserver funktioner,1,1,1,1.0,1.0,hantera olika CMS och adserver funktioner,hantera olika CMS och adserver funktioner
237e50c42e760f5868058f7b88d48b2c4a6219a0,distinct_skills,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
4068b7cbc033a78eb1eb97eaa3a2d6a514385ce3,distinct_skills,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
a1855233ae42c86f57fbeba9428036f4e1f0cf37,distinct_skills,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
6fb12db28e473efaadbc134fd982a2333f3be6bc,distinct_skills,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
0eb2d73e3905cbb600c0c36f4233f3127b5987e7,distinct_skills,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
90ef9bcd67232702c3f784160def318369a627e5,distinct_skills,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
2b2b5157e51f5cbc089349028780ab4b11622fe8,distinct_skills,1,1,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,fördjupa dig i brottsligheten i Värmland,fördjupa dig i brottsligheten i Värmland,1,1,1,1.0,1.0,fördjupa dig i brottsligheten i Värmland,fördjupa dig i brottsligheten i Värmland,1,1,1,1.0,1.0,fördjupa dig i brottsligheten i Värmland,fördjupa dig i brottsligheten i Värmland,1,1,1,1.0,1.0,fördjupa dig i brottsligheten i Värmland,fördjupa dig i brottsligheten i Värmland,1,1,1,1.0,1.0,fördjupa dig i brottsligheten i Värmland,fördjupa dig i brottsligheten i Värmland
