id,headline,description,skills_list,skill_type,skill_count
fb226146ab56db6ab82a0bd049e13c7d50b8c662,Junior/Senior Content Writer sökes till MMAnytt.se,"Junior/Senior Content Writer sökes till MMAnytt.se Är du passionerad för MMA och vill arbeta i en dynamisk och spännande bransch? MMAnytt.se söker nu en engagerad och driven content writer som kan stärka vårt team. Om Tjänsten Arbetstider: Varierar mellan 05:00 och 23:00 Plats: Helt fjärrbaserat, du kan bo var som helst i världen Anställning: Omgående Dina Ansvarsområden Skriva engagerande och informativa artiklar om MMA Följa den specifika strukturen och stilen som används på MMAnytt.se Möjlighet att leda en redaktion (meriterande men inget krav) Delta i andra medieformer såsom podcasting, rapportering, och filmning (meriterande) Kvalifikationer Flytande svenska i skrift är ett krav Goda kunskaper i engelska är önskvärt Stort intresse för och kunskap om MMA Tidigare erfarenhet av att skriva artiklar och skapa innehåll Vad Vi Erbjuder En spännande och dynamisk arbetsmiljö Möjlighet att arbeta med ett passionerat team Flexibla arbetstider och platsoberoende arbete Möjlighet att utvecklas inom olika medieformat Ansökan Är du den vi söker? Skicka ditt CV och ett arbetsprov där du skriver en artikel enligt strukturen på MMAnytt.se till **** Vi ser fram emot din ansökan! Öppen för alla Vi fokuserar på din kompetens, inte dina övriga förutsättningar. Vi är öppna för att anpassa rollen eller arbetsplatsen efter dina behov.","['passionerad för MMA', 'Skriva engagerande och informativa artiklar om MMA', 'Stort intresse för och kunskap om MMA']",distinct_skills,3
1810a71db05329fbcdf51d0e98a944b83e68ee8f,Grävreporter till HD och Sydsvenskan,"Brinner du för grävande journalistik? Vill du jobba på Årets dagstidning? En av våra profilerade medarbetare i grävnavet på HD och Sydsvenskan går vidare till andra uppgifter, och en tjänst blir ledig. Nu söker vi en journalist med stark drivkraft och uthållighet, som inte väjer för svåra ämnen eller utmaningar, och som älskar att samarbeta med kollegor. Om oss Grävnavet på Sydsvenskan och Helsingborgs Dagblad har i över femton år granskat och avslöjat missförhållanden i Skåne. Vår journalistik är flerfaldigt prisad. Vi fokuserar främst på lokala och regionala granskningar, men spåren leder oss inte sällan utanför Skånes gränser, både nationellt och internationellt. Grävnavets reportrar är specialister på att driva granskande projekt, utveckla metoder och sprida dem på redaktionen. Vi arbetar med text, ljud och bild. Om rollen Vi söker en grävreporter som ska genomföra och driva större journalistiska granskningar över längre tid, men också göra snabbare nyhetsgräv. Grävnavet består av sex erfarna journalister som, tillsammans med kollegor på våra olika redaktioner, jobbar med undersökande journalistik. Samarbetsförmåga är därför en egenskap vi värdesätter högt. Reportrarna fungerar också som bollplank i frågor som rör metoder och research. Arbetet utförs dagtid, men innehåller en viss del kvälls- eller helgtjänst. Kvalifikationer: • Du har jobbat flera år som journalist och har erfarenhet av att ha jobbat på en redaktion. • Du har jobbat med granskande journalistik. • Du är van vid att hitta och utveckla metoder som leder fram till avslöjanden. • Du är stresstålig och noggrann. • Talar du något annat språk? Har du någon specialkunskap eller -inriktning? Det kan vara intressant för oss. Om Sydsvenskan och Helsingborgs Dagblad Våra tidningar har en lång historia och en stark tradition av att granska, beröra och underhålla våra läsare. Helsingborgs Dagblad är Skånes största lokaltidning. Sydsvenskan bevakar hela regionen och utsågs nyligen till Årets dagstidning. Övrig information Tjänsten är en tillsvidareanställning. Du har din arbetsplats på Rådmansgatan 16 i Malmö. Vi är en arbetsplats med den trygghet som väl utformade kollektivavtal innebär. Du får friskvårdsbidrag, rabatter och fri prenumeration på våra nyheter, extra ersättning vid föräldralön, pensionslösning enligt kollektivavtal men framför allt en inspirerande arbetsmiljö med fantastiska kollegor! Vi är nyfikna på vem du är och ser fram emot din ansökan! Med anledning av GDPR har vi inte möjlighet att ta emot ansökningar via email. Urval sker löpande. Tillträde sker enligt överenskommelse. Vill du veta mer gällande hur vår rekryteringsprocess ser ut kan du klicka här! Våra journalister rapporterar, granskar och berättar om vår tids frågor. Vi inspirerar och skapar affärer genom möten, produkter och tjänster. Alla vi som jobbar här, från journalisten i norr till techutvecklaren i söder, bidrar med olika perspektiv för att vi ska kunna utföra vårt uppdrag och föra det fria ordet framåt. Tillsammans. Med varumärken som Dagens Nyheter, Expressen och Dagens industri når vi miljoner läsare och användare varje dag. Genom Bonnier News Locals många titlar har vi även ett stort lokalt engagemang över hela landet - från Sydsvenskan i Skåne till Östersunds-Posten i Jämtland. Förutom detta ger vi också ut branschspecifika tidningar såsom Dagens Media, Resumé, Dagens medicin och Fastighetsnytt, och även en rad livsstilsmagasin som Damernas Värld, Sköna Hem, Teknikens Värld och Allt om Mat. Vi har också en betydande logistik och distributionsverksamhet som vi samlar inom ramen för Bonway. Under 2024 kommer vi att nå närmare en tredjedel av alla hushåll i Sverige. Genom att ständigt driva den digitala utvecklingen framåt når vi hela tiden längre – som medarbetare hos oss kan du påverka riktningen. Vi strävar efter att hitta talangfulla medarbetare som vidgar våra perspektiv och hjälper oss att bidra till ett mer inkluderande samhälle. Vi hoppas att även du vill bidra till detta!","['något annat språk', 'specialkunskap eller -inriktning']",distinct_skills,2
46591fcee39d0d4c0db5589c63361d15ecc436b3,Entusiasmerande ledare till nyhetsjagande redaktion - P4 Uppland söker plan,"Uppland är en händelserik region och P4 Uppland har höga nyhetsambitioner – både vad gäller djuplodande granskningar och snabba raka händelsenyheter. Som planeringsredaktör krävs en lust och ett driv för lokal journalistik. Vi strävar efter att vara nära lyssnarna på alla plattformar. Du ska brinna både för det direktsända radioformatet och publiceringar i vår spellista i SR Play och sociala medier. Alltid med ljudet i fokus. En nyhetsdriven lagspelare - som vill se medarbetarna växa Vi söker dig som vill vara med och driva och utveckla vår journalistik på alla plattformar. Som planeringsredaktör ansvarar du för den planerade journalistiken, allt från morgondagen till på längre sikt. Där ryms både de större granskningarna, de korta raka nyheterna och den överraskande oväntade infallsvinkeln på aktuella frågor. Du är trygg, inkluderande och entusiasmerande, gillar att jobba i team, att utveckla medarbetare samt sprida nya arbetssätt och synsätt. I rollen som publiceringsredaktör ingår att tillsammans med ett gäng hängivna, duktiga kollegor utveckla vårt utbud i radioformat och digitalt. P4 Uppland har en stark tradition av granskande journalistik och har vunnit ett flertal Guldspadar. Den traditionen vill vi gärna behålla och vidareutveckla. Planeringsredaktören är direkt underställd kanalchefen och ingår i redaktionens ledningsgrupp och det strategiska arbetet. Viss schemaläggning och återkoppling ingår i arbetsuppgifterna. Vi söker dig som har: - Journalistutbildning eller likvärdig kompetens - Arbetsledarerfarenhet - Erfarenhet av redaktionellt nyhetsarbete - Erfarenhet av publiceringar i både radio och digitala ytor - Körkort - God lokalkännedom är meriterande Anställning Tjänsten som planeringsredaktör en tillsvidareanställning på heltid med placering i Uppsala. Ansökan och kontaktuppgifter Sista ansökningsdag är den 2 juni , men vi går igenom ansökningarna löpande så vänta inte med din ansökan. Tillträde 1 september eller enligt ök. Företagsbeskrivning gömd på alla jobb på hela kontot. Kontakta Jobylon för att visa igen.",['God lokalkännedom'],distinct_skills,1
c6853a70c466666e77a08c5e0b70ccd220653462,Nyhetsreporter till Dagens industri,"Med Sveriges främsta ekonomijournalister och analytiker levererar vi varje dag ett arbetsverktyg som är viktigt för att nå framgång i affärslivet, på finansmarknaden och privatekonomiskt. Dagens industri är en del av Bonnier News Business. Där ingår även varumärkena Fastighetsnytt, Byggindustrin, Aktuell Hållbarhet, Dagens Media, Resumé, Privata Affärer, Dagligvarunytt, Market, Dagens Samhälle och Dagens Medicin. Om rollen Dagens industri söker en nyhetsreporter som ska vara inriktad på att bevaka aktie- och finansmarknaden. Som nyhetsreporter jobbar du med snabba nyheter, rapportering om vad som händer i börsbolag och i marknaden, egna avslöjanden, mer djupgående granskningar samt intervjuer. Du ingår i ett stort team på redaktionen med reportrar och analytiker som bevakar börsbolag och finansmarknaden. Dina artiklar publiceras såväl på di.se som i papperstidningen. Din erfarenhet Du har dokumenterad erfarenhet av att som journalist bevaka bolag på Stockholmsbörsen och olika aktörer på aktie- och finansmarknaden. En historik av egna avslöjanden samt ett upparbetat nätverk med källor är meriterade. Kvalifikationer: - Journalistisk erfarenhet och historik av att självständigt leverera egna nyheter. - Goda kunskaper om svenska börsbolag och aktiemarknaden. - Förmåga att arbeta under tidspress. - Förmåga att snabbt läsa in sig på nya ämnen. - God samarbetsförmåga med kollegor. - God stilist. Övrig information Tjänsten är en tillsvidareanställning. Vi är en arbetsplats med den trygghet som väl utformade kollektivavtal innebär. Du får friskvårdsbidrag, rabatter och fri prenumeration på våra nyheter, extra ersättning vid föräldralön, pensionslösning enligt kollektivavtal men framför allt en inspirerande arbetsmiljö med fantastiska kollegor! Vi är nyfikna på vem du är och ser fram emot din ansökan! Urval sker löpande. Vill du veta mer gällande hur vår rekryteringsprocess ser ut kan du klicka här! Våra journalister rapporterar, granskar och berättar om vår tids frågor. Vi inspirerar och skapar affärer genom möten, produkter och tjänster. Alla vi som jobbar här, från journalisten i norr till techutvecklaren i söder, bidrar med olika perspektiv för att vi ska kunna utföra vårt uppdrag och föra det fria ordet framåt. Tillsammans. Med varumärken som Dagens Nyheter, Expressen och Dagens industri når vi miljoner läsare och användare varje dag. Genom Bonnier News Locals många titlar har vi även ett stort lokalt engagemang över hela landet - från Sydsvenskan i Skåne till Östersunds-Posten i Jämtland. Förutom detta ger vi också ut branschspecifika tidningar såsom Dagens Media, Resumé, Dagens medicin och Fastighetsnytt, och även en rad livsstilsmagasin som Damernas Värld, Sköna Hem, Teknikens Värld och Allt om Mat. Vi har också en betydande logistik och distributionsverksamhet som vi samlar inom ramen för Bonway. Under 2024 kommer vi att nå närmare en tredjedel av alla hushåll i Sverige. Genom att ständigt driva den digitala utvecklingen framåt når vi hela tiden längre – som medarbetare hos oss kan du påverka riktningen. Vi strävar efter att hitta talangfulla medarbetare som vidgar våra perspektiv och hjälper oss att bidra till ett mer inkluderande samhälle. Vi hoppas att även du vill bidra till detta!","['bevakar börsbolag', 'finansmarknaden', 'Goda kunskaper om svenska börsbolag', 'aktiemarknaden']",distinct_skills,4
ac8d57d35998ef4ba7c0296e1733bfc8b94bdd7f,Nyhetsreporter till Örnsköldsviks Allehanda,"Örnsköldsviks Allehanda (ÖA) är en av Sveriges snabbast växande lokaltidningar och har över 70 procent digitala prenumeranter. Är du en nyhetsjägare som vill vara del av en framåt redaktion och engagera Ö-viksborna? Då är det dig vi letar efter! Om oss Örnsköldsviks Allehanda, som i år fyller 130 år, har en djup förankring i Örnsköldsviks lokalsamhälle. Genom vår närvaro på sajt, app, i print, nyhetsbrev och på sociala medier strävar vi efter att hålla invånarna i Örnsköldsvik informerade om det som är viktigt för dem och samhället. Vi avslöjar, förklarar, granskar och väcker engagemang. Om rollen Vi letar efter en erfaren nyhetsreporter, som kan sätta nyhetsagendan. Du levererar snabba korta nyheter men även fördjupande reportage och intressanta berättelser. Ditt samhällsintresse är starkt, och du är nyfiken på vad som händer lokalt och hur det påverkar invånarnas vardag i Örnsköldsvik. Du trivs med att arbeta både självständigt och i nära samarbete med andra reportrar på redaktionen. Vidare ska du kunna dra fram egna nyheter, vara idérik och kunna ta ansvar för såväl planering som genomförande av ditt eget nyhetsarbete. Samarbete viktigt för oss – vi på ÖA coachar ständigt varandra och strävar efter gemensamma framgångar. Vi producerar även innehåll i olika format, inklusive text, bild, ljud och video, och strävar hela tiden efter att hitta nya format som lockar fler prenumeranter. Vi söker efter någon som kan komma med idéer och visioner om hur vi kan utveckla vår rapportering framåt. Du är någon som vill vara en del av ett långsiktigt lagarbete och bidra till att nå ÖA:s mål. Dina främsta arbetsuppgifter - Bevaka Örnsköldsvik: Följa nyheter, händelser och förändringar på plats i Örnsköldsvik. Du bevakar allt från kommunala beslut till senaste folkfesten. - Utveckla journalistiken: Du vill ligga i framkant när det kommer till att förbättra läsupplevelsen och nå fler med din journalistik. - Nå uppsatta mål: Arbeta nära kollegor för att driva utveckling av vårt sätt att arbeta tillsammans på redaktionen samt nå våra uppsatta mål. Kvalifikationer: - Vi söker dig med journalistisk utbildning eller likvärdig erfarenhet - Vi ser att du gärna har arbetat några år som verksam journalist - Du har gedigen erfarenhet av att kunna fotografera samt hantering av kamerautrustning - B-körkort - Erfarenhet av att leda andra och att leda nyhetsarbete på redaktion - Erfarenhet av granskande journalistik Övrig information Tjänsten är en tillsvidareanställning Vi är en arbetsplats med den trygghet som väl utformade kollektivavtal innebär. Du får friskvårdsbidrag, rabatter och fri prenumeration på våra nyheter, extra ersättning vid föräldralön, pensionslösning inom ITP1. Vi är nyfikna på vem du är och ser fram emot din ansökan! Vill du veta mer gällande hur vår rekryteringsprocess ser ut kan du klicka här! Våra journalister rapporterar, granskar och berättar om vår tids frågor. Vi inspirerar och skapar affärer genom möten, produkter och tjänster. Alla vi som jobbar här, från journalisten i norr till techutvecklaren i söder, bidrar med olika perspektiv för att vi ska kunna utföra vårt uppdrag och föra det fria ordet framåt. Tillsammans. Med varumärken som Dagens Nyheter, Expressen och Dagens industri når vi miljoner läsare och användare varje dag. Genom Bonnier News Locals många titlar har vi även ett stort lokalt engagemang över hela landet - från Sydsvenskan i Skåne till Östersunds-Posten i Jämtland. Förutom detta ger vi också ut branschspecifika tidningar såsom Dagens Media, Resumé, Dagens medicin och Fastighetsnytt, och även en rad livsstilsmagasin som Damernas Värld, Sköna Hem, Teknikens Värld och Allt om Mat. Vi har också en betydande logistik och distributionsverksamhet som vi samlar inom ramen för Bonway. Under 2024 kommer vi att nå närmare en tredjedel av alla hushåll i Sverige. Genom att ständigt driva den digitala utvecklingen framåt når vi hela tiden längre – som medarbetare hos oss kan du påverka riktningen. Vi strävar efter att hitta talangfulla medarbetare som vidgar våra perspektiv och hjälper oss att bidra till ett mer inkluderande samhälle. Vi hoppas att även du vill bidra till detta!","['engagera Ö-viksborna', 'Bevaka Örnsköldsvik', 'Följa nyheter, händelser och förändringar på plats i Örnsköldsvik', 'nyfiken på vad som händer lokalt och hur det påverkar invånarnas vardag i Örnsköldsvik']",distinct_skills,4
8e986d2b4d6b342614882e3fcd748ad846be42bb,Nyhetsreporter till Tornedalen,För HB är Tornedalen alltid på ­första sidan. Våra väl lästa produkter är prenumererade Haparanda­bladet som utkommer två dagar i veckan (på papper och som e-tidning) samt HBwebben.se som också är ett lokalt diskussionsforum. Den vi söker ska ha relevant utbildning och/eller erfarenhet för att jobba som nyhetsreporter. Fokus ligger på lokala nyheter och händelser som berör Tornedalen. Du ska vara en flyhänt skribent med nyhetsnäsa som gör att du kan arbeta självgående. Du är god fotograf och hanterar förstås de digitala ­verktygen i vardagen och är väl orienterad på de sociala plattformarna. Behärskar du finska eller meänkieli är det en ­merit. Körkort för personbil är nödvändigt. Tjänsten/tjänsterna är vikariat under sommaren och du jobbar på ett schema med ­tjänstgöring var tredje eller fjärde helg. Vill du veta mer om hur det är att jobba hos oss är du välkommen att kontakta valfri med­arbetare på HB (se sidan 2 i tidningen för kontaktuppgifter). Din ansökan vill vi ha omgående till e-post **** Vänta inte med din ansökan då vi kan komma att tillsätta vikariaten innan ansökningstidens utgång.,"['finska', 'meänkieli']",distinct_skills,2
9add726623022f02ae246533b8bcff17c1f33732,Chefredaktör till Dagens Medicin,"Ta del av en spännande möjlighet att leda journalistiken på Dagens Medicin, den ledande rösten för hälso- och sjukvårdsbeslutsfattare sedan 1994. Med en imponerande läsekrets på 66 000 per vecka fortsätter vi att leverera oumbärlig journalistik genom vår printutgåva veckovis liksom dagliga nyhetssajt. Om oss Dagens Medicin, som i år firar sin trettionde födelsedag sedan starten 1994, har cementerat sig som det självklara valet för beslutsfattare på alla nivåer inom svensk hälso- och sjukvård. Vår redaktion, belägen på Gjörwellsgatan 30 på Marieberg, består idag av 12 personer utöver vår chefredaktör. Vi producerar både printutgåva med 34 nummer per år och en nyhets- och debattsajt som uppdateras dagligen. Enligt Orvesto Näringsliv 2023 når Dagens Medicins printupplaga 66 000 läsare varje vecka. I redaktionen ingår i dagsläget även två specialiserade nyhetstjänster: Läkemedelsmarknaden och Digital Hälsa. Om rollen I arbetet ingår att tillsammans med redaktionen planera, producera och publicera oumbärlig journalistik för målgruppen i Dagens Medicins kanaler (veckovis printedition och daglig nyhetssajt). I uppdraget ingår också driva på utvecklingen av det redaktionella innehållet för att säkra träffsäkerheten mot prenumeranterna. Journalistiken ska sträva efter att vara oumbärlig för läsekretsen, och fungera som marknadsföring för prenumeration. Du ingår i en redaktionell ledningsgrupp för branschtitlar tillsammans med sju andra chefredaktörer och samarbetar även med nyckelpersoner som är specialiserade på läsaraffär, event och utbildning. Dina främsta arbetsuppgifterna är - Planera, producera och publicera journalistik för tidning och nyhetssajt. - Driva utvecklingen av redaktionellt innehåll för prenumeranterna. - Ansvar för personalledning och produktiv arbetsmiljö. - Ledarskap i redaktionell ledningsgrupp och samarbete med andra chefredaktörer. - Utveckla både innehåll och medarbetare för varumärkets integritet. Vem är du? Vi letar efter dig med en gedigen publicistisk erfarenhet och djup förståelse för utgivarfrågor. Som ledare är du närvarande, lyhörd och trivs med att vara engagerad i redaktionens arbete. Din förmåga att entusiasmera och skapa delaktighet är avgörande, och du är rak i din kommunikation. Du har en tydlig vision för målgruppen och förstår vad framtidens läsare är villiga att investera tid och pengar i. Med integritet, gott omdöme och förmåga att skapa förtroende och respekt för varumärket, i publiceringar och på scen. Kvalifikationer: - Flera års erfarenhet av att redaktionell arbetsledning, både digitalt och i print. - Journalistisk utbildning på högskolenivå eller motsvarande. - Publicistisk bakgrund med stor vana att arbeta med utgivarfrågor. - Erfarenhet av personalansvar och att leda och inspirera ett team i journalistik och digitala strategier. - Erfarenhet av att leda i förändring och tycker om att ta ansvar och fatta beslut. - Erfarenhet eller starkt intresse för Dagens Medicins bevakningsområden. - Goda kunskaper av att använda teknik i det journalistiska arbetet. - Erfarenhet av att driva digital transformation och utvecklingsprojekt. Övrig information Tjänsten är en tillsvidareanställning som börjar med en 6 månaders provanställning. Vår redaktion, belägen på Gjörwellsgatan 30 på Marieberg, består idag av 12 personer. Hos oss tror vi att det bästa upplägget är en mix av att ses på kontoret och de positiva effekter det ger, och även ha möjligheten att jobba hemma ibland för att få ihop livspusslet och bibehålla fokus. Vi är en arbetsplats med den trygghet som väl utformade kollektivavtal innebär. Du får friskvårdsbidrag, rabatter och fri prenumeration på våra nyheter, extra ersättning vid föräldralön, pensionslösning inom ITP1 men framför allt en inspirerande arbetsmiljö med fantastiska kollegor! Vi är nyfikna på vem du är och ser fram emot din ansökan! Vill du veta mer gällande hur vår rekryteringsprocess ser ut kan du klicka här! Våra journalister rapporterar, granskar och berättar om vår tids frågor. Vi inspirerar och skapar affärer genom möten, produkter och tjänster. Alla vi som jobbar här, från journalisten i norr till techutvecklaren i söder, bidrar med olika perspektiv för att vi ska kunna utföra vårt uppdrag och föra det fria ordet framåt. Tillsammans. Med varumärken som Dagens Nyheter, Expressen och Dagens industri når vi miljoner läsare och användare varje dag. Genom Bonnier News Locals många titlar har vi även ett stort lokalt engagemang över hela landet - från Sydsvenskan i Skåne till Östersunds-Posten i Jämtland. Förutom detta ger vi också ut branschspecifika tidningar såsom Dagens Media, Resumé, Dagens medicin och Fastighetsnytt, och även en rad livsstilsmagasin som Damernas Värld, Sköna Hem, Teknikens Värld och Allt om Mat. Vi har också en betydande logistik och distributionsverksamhet som vi samlar inom ramen för Bonway. Under 2024 kommer vi att nå närmare en tredjedel av alla hushåll i Sverige. Genom att ständigt driva den digitala utvecklingen framåt når vi hela tiden längre – som medarbetare hos oss kan du påverka riktningen. Vi strävar efter att hitta talangfulla medarbetare som vidgar våra perspektiv och hjälper oss att bidra till ett mer inkluderande samhälle. Vi hoppas att även du vill bidra till detta!",['Dagens Medicins bevakningsområden'],distinct_skills,1
d64780deaac370d4e09127eb8809836b96bbe954,Journalist m åsikter,"Vi har utgivningsbevis. Vår tror på informativ och åsiktsskapande journalistik - och söker därför en journalist som brinner för ämnen såsom gruvan, rennäringen, fisket, jakten, NATO eller ogillar allt som alla andra pratar om! Vart du står spelar m a o ingen roll - bara du har en tydlig åsikt! Du får betalt utifrån prestation.","['gruvan', 'rennäringen', 'fisket', 'jakten', 'NATO', 'ogillar allt som alla andra pratar om']",distinct_skills,6
fefea99b58156ffeec63a4764c004af64bd98ed9,Norrbottens-Kuriren söker reporter,"Norrbottens-Kuriren är den naturliga nyhetsförmedlaren i Luleå och det är dit invånarna vänder sig för att få veta vad som händer i staden. I vår rapportering försöker vi komma så nära Luleåborna och deras intressen vi bara kan. Det gäller allt från viktiga beslut, till krimbevakning, krogliv, företagande, bostadsfrågor, snackisar och profiler i stan. Vi strävar efter att vara nyhetsledande och relevanta, och för att nå dit krävs ett hårt jobb. Vi behöver vara nyfikna. På tå. Vi behöver vara modiga och våga testa nytt! Vi letar efter dig som inte tvekar för att göra det som krävs för att vi ska vara först och bäst på lokala nyheter – och för att vi ska kunna publicera de mest berörande reportagen, göra de bästa granskningarna och för att fortsätta överraska och underhålla våra läsare. Nu söker vi en nyhetsreporter till vår redaktion. Du jobbar nära nyhetschef och kollegor och det finns stort utrymme för egna idéer. Du är en driven nyhetsjägare, som kan växla mellan snabb rapportering till längre djupdykning. Du skriver redaktionella texter och skildrar händelser i bild och video. Liverapporteringar och innehållsskapande till sociala medier är en naturlig del av vardagen. Vi söker dig som gärna testar nya sätt att berätta på – inte minst på Instagram och TikTok. På Kuriren får du en chans att delta i bevakningen av en sprakande stad som växer. Om redaktionen Hos oss får du arbeta med erfarna kollegor, engagerade chefer och du ges möjligheten att utveckla ditt eget journalistiska arbete. Redaktionen jobbar dagligen mot en jämställd rapportering och att nå ut till en yngre målgrupp. Våra läsare är våra uppdragsgivare och vi sätter stor vikt vid analysen kring vad läsarna vill ha. Vi är en del av NTM som är en av Sveriges största koncerner för lokal media, en stiftelseägd koncern med hjärtat i den lokala journalistiken. Vi har höga ambitioner i vårt dagliga arbete och som arbetsgivare. Vi arbetar aktivt med vår arbetsmiljö, kompetens och ledarskap för att skapa en välmående verksamhet. Vi söker dig som har en relevant journalistutbildning, ett brett samhällsintresse och är en duktig skribent och kan fota och filma. Erfarenhet av liknande arbete är ett krav. Som person är du pålitlig, nyfiken, tycker om att träffa människor och du gillar att engagera andra med din journalistik. - B-körkort är ett krav. Vi ser gärna att du kan börja hos oss så snart det går, men det viktigaste för oss är att hitta rätt kandidat, så tillträde kan ske enligt överenskommelse. Schemalagt arbete på kvällar och helger förekommer. Utgångspunkten är redaktionen i Luleå. Sista ansökningsdag: 12 maj 2024, men tjänsten kan komma att tillsättas innan dess så vänta inte med att skicka in din ansökan. Urval och intervjuer sker löpande. Vi är en värderingsstyrd koncern som eftersträvar jämställdhet och mångfald och värdesätter därför sökande med olika bakgrund och erfarenheter. NTM är en av Sveriges största koncerner för lokal media, en stiftelseägd koncern med hjärtat i den lokala journalistiken. Vi har medarbetare på lokal marknad från Småland till Norrbotten. Våra medierådgivare och reklambyrån Fluid hjälper företag med kampanjer, innehåll och strategi. Flertalet av våra egna tidningar trycks hos Pressgrannar och Tryck i Norr, och delas ut av vårt distributionsbolag Svensk Hemleverans, som också erbjuder morgonpigga hemleveranser för både brev och paket, tex från vår egen e-handel. Vi har höga ambitioner i vårt dagliga arbete och som arbetsgivare. Vi arbetar aktivt med vår arbetsmiljö, kompetens och ledarskap för att skapa en välmående verksamhet. Vi värdesätter mångfald och utvecklas genom att ta vara på våra medarbetares skilda erfarenheter och perspektiv, men vi samlas under en gemensam värdegrund: Vi är lyhörda, målinriktade och nyfikna och därför snabba till förändring. Vi har en positiv anda och vi är förlåtande, toleranta och inkluderande.","['komma så nära Luleåborna och deras intressen', 'allt från viktiga beslut', 'krimbevakning', 'krogliv', 'företagande', 'bostadsfrågor', 'snackisar', 'profiler i stan']",distinct_skills,8
968c44e2370b2a2f43fad3eaef99a1de20a17fba,UNT söker politisk chefredaktör,"Uppsala län växer snabbast i Sverige. Här samlas människor med olika erfarenheter och kulturer, här tänks nya tankar och här bryts ny mark inom en rad områden. Nu söker länets dominerande tidning en politisk chefredaktör som vill vara en viktig röst i debatten och opinionsbilda inom aktuella och för läsarna intressanta ämnen. Vi söker dig som har ett stort intresse för lokal politik och samhällsutveckling men som även kan göra utblickar internationellt och mot rikspolitiken. Du har en liberal politisk hållning, är påläst, snabb i tanken och har förmågan att engagera och nå ut brett med dina åsikter. Din uppgift är att bredda perspektiven och utmana tankegångar. Som politisk chefredaktör leder du arbetet på den trehövdade ledarredaktionen och stakar ut tidningens politiska linje i väsentliga frågor. Du företräder UNT:s liberala hållning i externa sammanhang. Det kan handla om föreläsningar, medverkan i andra medier eller att moderera debatter. Du kommer att ha mycket läsarkontakt och trivs i en utåtriktad roll. Du arbetar nära den allmänna redaktionen. Det skrivna ordet är utgångspunkten, men tidningen jobbar också strategiskt för att nå en ny publik genom video, ljud och sociala medier. Som politisk chefredaktör förväntas även du arbeta efter de övergripande målsättningarna. Du ska ha viljan att testa nya sätt att berätta med den digitala produkten som utgångspunkt. Vi söker dig som har ett stort engagemang och intresse för den lokala journalistiken. Vi förutsätter att du är en skicklig skribent och har erfarenhet av journalistiskt opinionsarbete. Du gillar att jobba i en händelsestyrd vardag, är kreativ och kommer med egna idéer. Arbetsledarerfarenhet är en fördel. Vi är en värderingsstyrd koncern som eftersträvar jämställdhet och mångfald och värdesätter därför sökande med olika bakgrund och erfarenheter. Urval och intervjuer sker löpande och tjänsten kan tillsättas innan sista ansökningsdag. Andra ägaren är NTM, en av Sveriges största koncerner för lokal media, en stiftelseägd koncern med hjärtat i den lokala journalistiken. Vi har medarbetare på lokal marknad från Småland till Norrbotten. Våra medierådgivare och reklambyrån Fluid hjälper företag med kampanjer, innehåll och strategi. Flertalet av våra egna tidningar trycks hos Pressgrannar och Tryck i Norr, och delas ut av vårt distributionsbolag Svensk Hemleverans, som också erbjuder morgonpigga hemleveranser för både brev och paket, tex från vår egen e-handel. Vi har höga ambitioner i vårt dagliga arbete och som arbetsgivare. Vi arbetar aktivt med vår arbetsmiljö, kompetens och ledarskap för att skapa en välmående verksamhet. Vi värdesätter mångfald och utvecklas genom att ta vara på våra medarbetares skilda erfarenheter och perspektiv, men vi samlas under en gemensam värdegrund: Vi är lyhörda, målinriktade och nyfikna och därför snabba till förändring. Vi har en positiv anda och vi är förlåtande, toleranta och inkluderande.",['har en liberal politisk hållning'],distinct_skills,1
