id,label_type,p1_count,p2_count,exact_cov_p1,exact_cov_p2,exact_ratio_p1,exact_ratio_p2,bm25_cov_p1,bm25_cov_p2,bm25_ratio_p1,bm25_ratio_p2,embed_cov_p1,embed_cov_p2,embed_ratio_p1,embed_ratio_p2,hybrid_cov_p1,hybrid_cov_p2,hybrid_ratio_p1,hybrid_ratio_p2,p1_merge_exact,p2_merge_exact,p1_merge_count_exact,p2_merge_count_exact,overlap_merge_count_exact,ratio_p1_merge_exact,ratio_p2_merge_exact,p1_merge_bm25,p2_merge_bm25,p1_merge_count_bm25,p2_merge_count_bm25,overlap_merge_count_bm25,ratio_p1_merge_bm25,ratio_p2_merge_bm25,p1_merge_embed,p2_merge_embed,p1_merge_count_embed,p2_merge_count_embed,overlap_merge_count_embed,ratio_p1_merge_embed,ratio_p2_merge_embed,p1_merge_hybrid,p2_merge_hybrid,p1_merge_count_hybrid,p2_merge_count_hybrid,overlap_merge_count_hybrid,ratio_p1_merge_hybrid,ratio_p2_merge_hybrid,p1_skills,p2_skills
bcc6a99de69919e6579626549d83bafa32c20753,nice_to_have,3,1,0,0,0.0,0.0,0,0,0.0,0.0,1,1,0.3333333333333333,1.0,1,1,0.3333333333333333,1.0,"""älskar att vara först med nyheter | drivs av att ge ett bredare perspektiv på sport | arbetat mot elitfotboll """,arbetat mot elitfotboll,3,1,0,0.0,0.0,"""älskar att vara först med nyheter | drivs av att ge ett bredare perspektiv på sport | arbetat mot elitfotboll """,arbetat mot elitfotboll,3,1,0,0.0,0.0,"""älskar att vara först med nyheter | drivs av att ge ett bredare perspektiv på sport | arbetat mot elitfotboll """,arbetat mot elitfotboll,3,1,1,0.3333333333333333,1.0,"""älskar att vara först med nyheter | drivs av att ge ett bredare perspektiv på sport | arbetat mot elitfotboll """,arbetat mot elitfotboll,3,1,1,0.3333333333333333,1.0,"""älskar att vara först med nyheter | drivs av att ge ett bredare perspektiv på sport | arbetat mot elitfotboll """,arbetat mot elitfotboll
9807946aa72842899f9c9b89e53b428202fc4e99,nice_to_have,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,utmana berättandet och testa nya publiceringsformer,,1,0,0,0.0,0.0,utmana berättandet och testa nya publiceringsformer,,1,0,0,0.0,0.0,utmana berättandet och testa nya publiceringsformer,,1,0,0,0.0,0.0,utmana berättandet och testa nya publiceringsformer,,1,0,0,0.0,0.0,utmana berättandet och testa nya publiceringsformer,
483793cabe956406ee235987240a50a56d63103e,nice_to_have,1,1,0,0,0.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,journalistutbildning eller motsvarande arbetslivserfarenhet och tidigare arbetat på en redaktion,arbetslivserfarenhet och tidigare arbetat på en redaktion,1,1,0,0.0,0.0,journalistutbildning eller motsvarande arbetslivserfarenhet och tidigare arbetat på en redaktion,arbetslivserfarenhet och tidigare arbetat på en redaktion,1,1,1,1.0,1.0,journalistutbildning eller motsvarande arbetslivserfarenhet och tidigare arbetat på en redaktion,arbetslivserfarenhet och tidigare arbetat på en redaktion,1,1,1,1.0,1.0,journalistutbildning eller motsvarande arbetslivserfarenhet och tidigare arbetat på en redaktion,arbetslivserfarenhet och tidigare arbetat på en redaktion,1,1,1,1.0,1.0,journalistutbildning eller motsvarande arbetslivserfarenhet och tidigare arbetat på en redaktion,arbetslivserfarenhet och tidigare arbetat på en redaktion
aaa43a27ba2a8be6a06da1d46cce8993faca585b,nice_to_have,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
64c8e5daf0015b3b9a9c238fb4416bbe375019af,nice_to_have,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
47d51c4bc88cfa80dea1d0290673efbe93b50051,nice_to_have,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
94ca065f6edb4f80174b51ec4ec10f130946befb,nice_to_have,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
d6cbc9e59c8f3f9fd2ab31b191dffb802e1cf150,nice_to_have,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
1fef1456bef29fca405ca2806ff5c7939c9d5637,nice_to_have,4,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,"""kommer med egna idéer | är bra på att skriva | arbetar aktivt för att dina texter ska fånga läsarnas intresse | har en journalistutbildning eller motsvarande arbetslivserfarenhet och tidigare arbetat på en redaktion""",,4,0,0,0.0,0.0,"""kommer med egna idéer | är bra på att skriva | arbetar aktivt för att dina texter ska fånga läsarnas intresse | har en journalistutbildning eller motsvarande arbetslivserfarenhet och tidigare arbetat på en redaktion""",,4,0,0,0.0,0.0,"""kommer med egna idéer | är bra på att skriva | arbetar aktivt för att dina texter ska fånga läsarnas intresse | har en journalistutbildning eller motsvarande arbetslivserfarenhet och tidigare arbetat på en redaktion""",,4,0,0,0.0,0.0,"""kommer med egna idéer | är bra på att skriva | arbetar aktivt för att dina texter ska fånga läsarnas intresse | har en journalistutbildning eller motsvarande arbetslivserfarenhet och tidigare arbetat på en redaktion""",,4,0,0,0.0,0.0,"""kommer med egna idéer | är bra på att skriva | arbetar aktivt för att dina texter ska fånga läsarnas intresse | har en journalistutbildning eller motsvarande arbetslivserfarenhet och tidigare arbetat på en redaktion""",
9f2efd1c846d255292c74ce3149eb8fad3141f8d,nice_to_have,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
0ede2129051621fa21822f7abdd06aec8342ea9a,nice_to_have,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
6b83ab8ba91864ede6b350b2e40cd176cb174dc5,nice_to_have,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
00f6e3734244b99b0d152c19d534d45b25833c1b,nice_to_have,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,"""har ett brett kontaktnät i olika delar av samhället | kan flera språk""",,2,0,0,0.0,0.0,"""har ett brett kontaktnät i olika delar av samhället | kan flera språk""",,2,0,0,0.0,0.0,"""har ett brett kontaktnät i olika delar av samhället | kan flera språk""",,2,0,0,0.0,0.0,"""har ett brett kontaktnät i olika delar av samhället | kan flera språk""",,2,0,0,0.0,0.0,"""har ett brett kontaktnät i olika delar av samhället | kan flera språk""",
0fc20970a707e67414f377a9f8342b13af0f02c5,nice_to_have,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
da5e623b07c9b7454394874da4d8acf0fdf17bd2,nice_to_have,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
aca921450f433131b7be8b14d317d87a1d427237,nice_to_have,3,3,1,1,0.3333333333333333,0.3333333333333333,3,3,1.0,1.0,3,3,1.0,1.0,3,3,1.0,1.0,"""Arbetat inom dagspress eller affärspress som webbredaktör eller skribent | Arbetat med content marketing och datadrivet optimerat innehåll för högre effektuttag | Erfarenhet som marknadskommunikatör""","""Arbetat inom dagspress eller affärspress som webbredaktör eller skribent | Arbetat med content marketing och datadrivet optimerat innehåll för högre | Erfarenhet som marknadskommunikatör """,3,3,1,0.3333333333333333,0.3333333333333333,"""Arbetat inom dagspress eller affärspress som webbredaktör eller skribent | Arbetat med content marketing och datadrivet optimerat innehåll för högre effektuttag | Erfarenhet som marknadskommunikatör""","""Arbetat inom dagspress eller affärspress som webbredaktör eller skribent | Arbetat med content marketing och datadrivet optimerat innehåll för högre | Erfarenhet som marknadskommunikatör """,3,3,3,1.0,1.0,"""Arbetat inom dagspress eller affärspress som webbredaktör eller skribent | Arbetat med content marketing och datadrivet optimerat innehåll för högre effektuttag | Erfarenhet som marknadskommunikatör""","""Arbetat inom dagspress eller affärspress som webbredaktör eller skribent | Arbetat med content marketing och datadrivet optimerat innehåll för högre | Erfarenhet som marknadskommunikatör """,3,3,3,1.0,1.0,"""Arbetat inom dagspress eller affärspress som webbredaktör eller skribent | Arbetat med content marketing och datadrivet optimerat innehåll för högre effektuttag | Erfarenhet som marknadskommunikatör""","""Arbetat inom dagspress eller affärspress som webbredaktör eller skribent | Arbetat med content marketing och datadrivet optimerat innehåll för högre | Erfarenhet som marknadskommunikatör """,3,3,3,1.0,1.0,"""Arbetat inom dagspress eller affärspress som webbredaktör eller skribent | Arbetat med content marketing och datadrivet optimerat innehåll för högre effektuttag | Erfarenhet som marknadskommunikatör""","""Arbetat inom dagspress eller affärspress som webbredaktör eller skribent | Arbetat med content marketing och datadrivet optimerat innehåll för högre | Erfarenhet som marknadskommunikatör """
237e50c42e760f5868058f7b88d48b2c4a6219a0,nice_to_have,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
4068b7cbc033a78eb1eb97eaa3a2d6a514385ce3,nice_to_have,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
a1855233ae42c86f57fbeba9428036f4e1f0cf37,nice_to_have,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
6fb12db28e473efaadbc134fd982a2333f3be6bc,nice_to_have,2,2,1,1,0.5,0.5,2,2,1.0,1.0,2,2,1.0,1.0,2,2,1.0,1.0,"""erfarenhet av livesport | kompetens inom bildjournalistik""","""erfarenhet av livesport | kompetens inom bildjournalistik """,2,2,1,0.5,0.5,"""erfarenhet av livesport | kompetens inom bildjournalistik""","""erfarenhet av livesport | kompetens inom bildjournalistik """,2,2,2,1.0,1.0,"""erfarenhet av livesport | kompetens inom bildjournalistik""","""erfarenhet av livesport | kompetens inom bildjournalistik """,2,2,2,1.0,1.0,"""erfarenhet av livesport | kompetens inom bildjournalistik""","""erfarenhet av livesport | kompetens inom bildjournalistik """,2,2,2,1.0,1.0,"""erfarenhet av livesport | kompetens inom bildjournalistik""","""erfarenhet av livesport | kompetens inom bildjournalistik """
0eb2d73e3905cbb600c0c36f4233f3127b5987e7,nice_to_have,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
90ef9bcd67232702c3f784160def318369a627e5,nice_to_have,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,
2b2b5157e51f5cbc089349028780ab4b11622fe8,nice_to_have,1,1,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,erfarenhet av att spela in podd,spela in podd,1,1,0,0.0,0.0,erfarenhet av att spela in podd,spela in podd,1,1,0,0.0,0.0,erfarenhet av att spela in podd,spela in podd,1,1,1,1.0,1.0,erfarenhet av att spela in podd,spela in podd,1,1,1,1.0,1.0,erfarenhet av att spela in podd,spela in podd
7b0322bed23e3d3603ca71ad05cb0a62c4e58787,nice_to_have,2,2,0,0,0.0,0.0,2,2,1.0,1.0,2,2,1.0,1.0,2,2,1.0,1.0,"""erfarenhet av medie- och omvärldsbevakning | erfarenhet av journalistiskt arbete på nyhetsredaktion""","""medie- och omvärldsbevakning | erfarenhet av journalistiskt arbete på nyhetsredaktion """,2,2,0,0.0,0.0,"""erfarenhet av medie- och omvärldsbevakning | erfarenhet av journalistiskt arbete på nyhetsredaktion""","""medie- och omvärldsbevakning | erfarenhet av journalistiskt arbete på nyhetsredaktion """,2,2,2,1.0,1.0,"""erfarenhet av medie- och omvärldsbevakning + erfarenhet av journalistiskt arbete på nyhetsredaktion""","""medie- och omvärldsbevakning + erfarenhet av journalistiskt arbete på nyhetsredaktion """,1,1,1,1.0,1.0,"""erfarenhet av medie- och omvärldsbevakning + erfarenhet av journalistiskt arbete på nyhetsredaktion""","""medie- och omvärldsbevakning + erfarenhet av journalistiskt arbete på nyhetsredaktion """,1,1,1,1.0,1.0,"""erfarenhet av medie- och omvärldsbevakning | erfarenhet av journalistiskt arbete på nyhetsredaktion""","""medie- och omvärldsbevakning | erfarenhet av journalistiskt arbete på nyhetsredaktion """
63ee1cc850e7e26471c56cd7365cf2510df816c9,nice_to_have,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,relevant utbildning och erfarenhet,,1,0,0,0.0,0.0,relevant utbildning och erfarenhet,,1,0,0,0.0,0.0,relevant utbildning och erfarenhet,,1,0,0,0.0,0.0,relevant utbildning och erfarenhet,,1,0,0,0.0,0.0,relevant utbildning och erfarenhet,
